link,tipo,publicado_clasipar,precio,descripcion,titulo,banio,habitaciones,ide,fecha_inserion,publicado_info,ciudad,publicado_facebook,publicado_hendyla,agente_remax,1publicado_clasipar,1publicado_info,1publicado_hendyla,1publicado_facebook,2publicado_clasipar,2publicado_info,2publicado_hendyla,2publicado_facebook,3publicado_clasipar,3publicado_info,3publicado_hendyla,3publicado_facebook,4publicado_clasipar,4publicado_info,4publicado_hendyla,4publicado_facebook,5publicado_clasipar,5publicado_info,5publicado_hendyla,5publicado_facebook,6publicado_clasipar,6publicado_info,6publicado_hendyla,6publicado_facebook,intentos,mts,intentos_info,intentos_clasi,Nonepublicado_info,Nonepublicado_clasipar,area
https://www.remax.com.py/es-py/propiedades/departamento/venta/ycua-sati/143068063-199,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/ycua-sati/143068063-200,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/ycua-sati/143068063-201,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/ytay/santa-margarita-c-las-mercedes-zona-cit/143025145-246,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/casa/venta/ytay/143068096-10,Casa,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/casa/venta/catedral/caballero-casi-tte-farina/143013003-359,Casa,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/manora/143068063-202,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/manora/143068063-203,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/manora/143068063-204,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/manora/143068063-205,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/las-lomas-carmelitas/bruselas-1792-asuncion-001410/143056047-63,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/casa/venta/santa-maria/143089099-11,Casa,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/oficina/venta/ycua-sati/143025201-1,Oficina,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/las-mercedes/avda-gral-santos-esquina-avda-espana/143097001-59,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/las-mercedes/padre-cardozo-esq-juan-de-salazar-y-espinoza-padre-cardozo-esq-juan-de-salazar-y-espinoza/143025205-7,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/las-mercedes/padre-cardozo-esq-juan-de-salazar-y-espinoza-padre-cardozo-esq-juan-de-salazar-y-espinoza/143025205-6,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/las-mercedes/padre-cardozo-esq-juan-de-salazar-y-espinoza-padre-cardozo-esq-juan-de-salazar-y-espinoza/143025205-5,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/las-mercedes/padre-cardozo-esq-juan-de-salazar-y-espinoza-padre-cardozo-esq-juan-de-salazar-y-espinoza/143025205-4,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/las-lomas-carmelitas/narciso-colman-esq-caceres-zorrilla/143063080-130,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/las-lomas-carmelitas/narciso-colman-esq-caceres-zorrilla/143063080-129,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/las-lomas-carmelitas/narciso-colman-esq-caceres-zorrilla/143063080-128,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/las-lomas-carmelitas/dr-cirilo-caceres-dr-cirilo-caceres-y-narciso-colman/143063187-35,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/local-comercial/venta/las-lomas-carmelitas/papa-juan-xxiii-esq-caceres-zorrilla/143063080-127,Local Comercial,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/las-lomas-carmelitas/narciso-r-colman-narciso-r-colman/143063187-34,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/oficina/venta/las-lomas-carmelitas/papa-juan-xxiii-esq-caceres-zorrilla/143063080-126,Oficina,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento-con-servicio-de-hotel/venta/las-lomas-carmelitas/dr-cirilo-caceres-zorrilla/143063187-32,Departamento con servicio de Hotel,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/las-mercedes/padre-cardozo-esq-juan-de-salazar-y-espinoza-padre-cardozo-esq-juan-de-salazar-y-espinoza/143025204-24,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/salvador-del-mundo/143075153-8,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/manora/143068063-206,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/terreno/venta/san-cristobal/143054072-59,Terreno,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/recoleta/143056046-53,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/recoleta/143056046-52,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/recoleta/143056046-51,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/recoleta/143056046-48,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/recoleta/143056046-47,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/las-lomas-carmelitas/narciso-colman-esq-juan-max-boettner/143063080-125,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/villa-morra/143063179-32,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/casa/venta/herrera/3558-4-de-julio-c-cap-abente-4-de-julio-c-cap-abente/143061085-6,Casa,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/las-lomas-carmelitas/prof-manuel-riquelme-prof-manuel-riquelme-c-cecilio-da-silva-lovera/143063187-30,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/las-lomas-carmelitas/prof-manuel-riquelme-prof-manuel-riquelme-c-cecilio-da-silva-lovera/143063187-29,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/las-lomas-carmelitas/prof-manuel-riquelme-prof-manuel-riquelme-c-cecilio-da-silva-lovera/143063187-28,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/san-vicente/143037129-8,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/oficina/venta/vista-alegre/143037112-44,Oficina,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/villa-morra/charles-de-gaulle-villa-morra/143025155-194,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/terreno/venta/las-mercedes/juan-de-salazar-y-boqueron-juan-de-salazar-c-boqueron/143037112-43,Terreno,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/sajonia/143025116-42,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/terreno/venta/ycua-sati/143084038-50,Terreno,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/terreno/venta/ycua-sati/143084038-48,Terreno,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/terreno/venta/ycua-sati/143084038-49,Terreno,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/casa/venta/republicano/dr-raul-casal-entre-practicante-dionicio-jara-y-p-dr-raul-casal-casi-pizarro/143014103-175,Casa,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/recoleta/mariano-molas-c-toribio-pacheco/143056056-34,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/recoleta/mariano-molas-c-toribio-pacheco/143056056-33,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/recoleta/mariano-molas-c-toribio-pacheco/143056056-32,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/recoleta/143056037-69,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/carmelitas/molas-lopez-molas-lopez/143063031-243,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/casa/venta/mburucuya/143098054-27,Casa,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/oficina/venta/ciudad-nueva/azara-presidente-sanchez/143098069-15,Oficina,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/terreno/venta/las-mercedes/270-nicasio-insaurralde-avda-nicasio-insaurralde-2-cuadras-de-av-brasilia/143038053-23,Terreno,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/terreno/venta/san-cristobal/143063174-10,Terreno,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/residencia/venta/san-cristobal/143063174-9,Residencia,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/la-encarnacion/143028080-38,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/terreno/venta/san-roque/av-mariscal-lopez-casi-tacuary-av-mariscal-lopez-casi-tacuary/143063076-80,Terreno,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/villa-morra/dr-morra-entre-hector-vera-y-avda-espana-dr-morra-entre-hector-vera-y-avda-espana/143014005-714,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/las-lomas-carmelitas/prof-manuel-riquelme-prof-manuel-riquelme-c-cecilio-da-silva-lovera/143063187-26,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/casa/venta/san-jorge/canada-1824-c-grabadores-del-kabichui-barrio-san/143019093-15,Casa,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/terreno/venta/san-vicente/143037129-7,Terreno,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/recoleta/143056032-184,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/casa/venta/san-vicente/143063136-304,Casa,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/terreno/venta/loma-pyta/soldado-robutiano-quintana-y-jose-luis-appleyard-soldado-robutiano-quintana-y-jose-luis-appleyard/143063189-28,Terreno,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/recoleta/cruz-del-chaco-c-dr-eduardo-lopez-moreira-cruz-del-chaco-c-dr-eduardo-lopez-moreira/143014005-713,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/terreno/venta/loma-pyta/jose-m-zaraza-caballero-jose-m-zaraza-caballero/143019099-9,Terreno,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/casa/venta/recoleta/4817-carlos-m-gimenez-4817-carlos-m-gimenez/143021018-142,Casa,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/terreno/venta/herrera/143098059-10,Terreno,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/terreno/venta/san-jorge/madame-lynch-casi-obispo-basilio-lopez-madame-lynch-casi-obispo-basilio-lopez/143068063-152,Terreno,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/san-vicente/el-carmen-y-capitan-francisco-caballeroalvarez/143097001-58,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/casa/venta/recoleta/143098031-37,Casa,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/casa/venta/san-vicente/juan-z-de-san-martin-fernando-de-magallanes/143054045-79,Casa,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/terreno/venta/ytay/143063207-1,Terreno,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/casa/venta/mburucuya/pbro-lorenzo-perez-vellozo-casi-av-molas-lopez-pbro-lorenzo-perez-vellozo-casi-av-molas-lopez/143098018-41,Casa,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/casa/venta/villa-aurelia/avliberato-m-rojas-e-timoteo-aguirre/143025116-41,Casa,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/las-lomas-carmelitas/av-dr-molas-lopez-e-dr-geronimo-zubizarreta-edificio-unico/143025116-40,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/terreno/venta/ycua-sati/143084038-47,Terreno,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/general-diaz/mexico-y-rodriguez-de-francia/143097001-56,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/villa-morra/pacheco-esqtorreani-viera-villa-morra/143025155-192,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/casa/venta/ycua-sati/143084038-46,Casa,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/duplex/venta/herrera/143098031-36,Duplex,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/mburucuya/avda-molas-lopez-casi-prof-roque-saldivar-avda-molas-lopez-casi-prof-roque-saldivar/143014146-137,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/mburucuya/avda-molas-lopez-avda-molas-lopez-casi-prof-roque-saldivar/143014146-136,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/las-mercedes/143025033-433,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/las-mercedes/143025033-432,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/las-mercedes/143025033-431,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/mburucuya/avda-molas-lopez-avda-molas-lopez-casi-prof-roque-saldivar/143014146-135,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/las-mercedes/143025033-430,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/mburucuya/santisima-trinidad-santisima-trinidad/143025155-190,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/mburucuya/santisima-trinidad-santisima-trinidad/143025155-189,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/terreno/venta/ytay/avda-santa-teresa-c-arturo-pereira-avda-santa-teresa-c-arturo-pereira/143063089-80,Terreno,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/terreno/venta/ita-enramada/caranday-casi-peron-caranday-casi-peron/143063138-43,Terreno,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/ciudad-nueva/143104008-13,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/casa/venta/ycua-sati/143056031-616,Casa,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/las-lomas-carmelitas/143091038-44,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/las-lomas-carmelitas/federacion-rusa-c-cesar-lopez-moreira/143091050-1,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/ycua-sati/143091038-43,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/terreno/venta/ycua-sati/obispo-basilio-lopez-casi-mayor-leandro-aponte/143014151-63,Terreno,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/manora/roque-centurion-miranda-1625-asuncion-001529/143028080-37,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/recoleta/legion-civil-extranjera-538-asuncion-001412/143097001-53,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/las-lomas-carmelitas/cesar-lopez-moreira-cesar-lopez-moreira-casi-san-juan-xxiii/143014005-712,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/las-lomas-carmelitas/cesar-lopez-moreira-cesar-lopez-moreira-casi-san-juan-xxiii/143014005-710,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/casa/venta/ycua-sati/teniente-vera-teniente-vera-y-bernardino-caballero/143063091-72,Casa,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/las-lomas-carmelitas/dr-molas-lopez-las-lomas/143092038-68,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/mburucuya/001528/143056050-31,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/las-lomas-carmelitas/avda-molas-lopez-y-jose-a-gonzalez-las-lomas/143092038-67,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/ycua-sati/143068065-35,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
https://www.remax.com.py/es-py/propiedades/departamento/venta/manora/143075156-17,Departamento,,,,,,,,29/06/2025,,Asuncion,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
